,doc_id,doc_name,par_id,par,label,par_length
5669,76,cdn.ushareit.com.txt,26,"Where the use of your information is based on consent, you can withdraw this consent at any time without affecting the lawfulness of processing based on consent before its withdrawal. Requests should be submitted by contacting us through [dpo@ushareit.com].",User Right,257
5670,76,cdn.ushareit.com.txt,27,"If you are aware of changes or inaccuracies in your information, you should inform us of such changes so that our records may be updated or corrected. You may lodge a complaint with a supervisory authority if you consider that our processing of your Personal Data infringes applicable law.",User Right,289
5671,76,cdn.ushareit.com.txt,28,"We retain your Personal Data as long as needed to provide services or products to you, or as required or permitted by applicable laws, such as tax and accounting laws.",Data Retention,167
5672,76,cdn.ushareit.com.txt,29,3. How Your Information May Be Disclosed,Other,40
5673,76,cdn.ushareit.com.txt,30,3.1,Other,3
5674,76,cdn.ushareit.com.txt,31,"Without your consent, we will not disclose your information to any third party except the following circumstances:1.With your prior authorization or consent;2.Under the mandatory requirement from government authorities or in accordance with laws, rules, regulations and legal procedures;3.For the purpose of academic research or public interest;4.To safeguard our legitimate rights and interests, such as finding, defending, and settling infringement or security problems;5.When you select the sharing function;6.Other circumstances that are in accordance with Terms of Service and Privacy Policy.3.2",Third Party Sharing and Collection,600
5675,76,cdn.ushareit.com.txt,32,"We and our affiliate companies may share your Personal Information within our group of companies and with joint venture partners and third party service providers, marketing partners, contractors and agents, in each case, for the following purposes: (i) providing Services to you; (ii) assisting us in carrying out the purposes set out under the ""How We Use Your Information"" section above; (iii) carrying out our obligations and enforcing our rights under the Terms of Service or this Privacy Policy; and/or (iv) helping us understand and improve Services.",Third Party Sharing and Collection,557
5676,76,cdn.ushareit.com.txt,33,4. Third Party,Other,14
5677,76,cdn.ushareit.com.txt,34,4.1,Other,3
5678,76,cdn.ushareit.com.txt,35,"We may provide links to third-party Web sites. The Site may also carry advertisements from other companies. When you click on links of third parties in an Application, the Services or the Site, you may leave the Application, the Services or the Site. We do not collect your information on and through and this Privacy Policy does not address, and we are not responsible for, the privacy practices of Web sites operated by third parties, whether they are linked to or otherwise accessible from an Application, the Services or the Site. The inclusion of a link or accessibility of third party Websites does not imply endorsement of such third party Website by us.",Links,661
5679,76,cdn.ushareit.com.txt,36,4.2,Other,3
5680,76,cdn.ushareit.com.txt,37,"The information that you transfer, send and/or share through the Application, the Services and/or the Site may be intercepted, collected, used and disclosed by third parties. We are not responsible for any interception, collection, use and disclosure of your information by any third party. Please choose other ways to transfer and share if you have higher security requirements",Third Party Sharing and Collection,378
